"Kap1"	"Pol2ra"	"TCFL2"	"ZNF263"	"ELK4"	"CTCF_chr22"	"H3K4me3_chr22"
0	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.0375	0.005
0.0666667	0	0.00555556	0.005	0.05	0.0375	0.005
0.0666667	0	0.00555556	0.005	0.05	0.0375	0.005
0.0666667	0	0.00555556	0.005	0	0.0375	0.005
0.0666667	0	0.00555556	0.005	0	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0666667	0	0.00555556	0.005	0.05	0.05	0.005
0.0333333	0	0.00555556	0.005	0.05	0.05	0.005
0.00810811	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.0025
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.025	0.005
0.0162162	0	0.00555556	0.005	0.05	0.025	0.005
0.0162162	0	0.00555556	0.005	0.05	0.025	0.005
0.0162162	0	0.00555556	0.005	0.025	0.025	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.025	0.0375	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0625	0.005
0.0162162	0	0.00555556	0.005	0.05	0.0625	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.025	0.05	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0.00555556	0.005	0.05	0.075	0.005
0.0162162	0	0	0.005	0.05	0.075	0.005
0.0162162	0	0	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0	0.00892857	0.005	0.025	0.05	0.005
0.0162162	0	0.00892857	0.005	0.025	0.05	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0	0.00892857	0.005	0.025	0.05	0.005
0.0162162	0	0.00892857	0.005	0.025	0.05	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.0025
0.0162162	0	0.00892857	0	0.05	0.075	0.0025
0.0162162	0	0.00892857	0	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0	0.00892857	0.005	0.025	0.05	0.005
0.0162162	0	0.00892857	0.005	0.025	0.05	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.0625	0.005
0.0162162	0.418182	0.00892857	0.005	0.05	0.05	0.005
0.0162162	0	0.00892857	0.005	0	0.05	0.005
0.0162162	0	0.00892857	0.005	0	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.0162162	0	0.00892857	0.005	0.05	0.075	0.005
0.00810811	0	0.00892857	0.005	0.05	0.075	0.005
0.0666667	0	0.00892857	0.005	0.05	0.075	0.005
0.133333	0	0.00892857	0.005	0.05	0.075	0.005
0.133333	0	0.00892857	0.005	0.05	0.075	0.005
0.133333	0	0.00892857	0.005	0.05	0.075	0.005
0.133333	0	0.00892857	0.005	0.05	0.075	0.005
0.133333	0	0.00892857	0.005	0.05	0.075	0.005
0.133333	0	0.00892857	0.005	0.05	0.0625	0.005
0.133333	0	0.00892857	0.005	0.05	0.0625	0.005
0.133333	0	0.00892857	0.005	0.05	0.05	0.005
0.133333	0	0.00892857	0.005	0.05	0.05	0.005
0.133333	0	0.00892857	0.005	0.025	0.075	0.005
0.133333	0	0.00892857	0.005	0.1	0.075	0.005
0.133333	0	0.00892857	0.005	0.2	0.075	0.005
0.133333	0	0.00892857	0.005	0.2	0.075	0.005
0.133333	0	0.00892857	0.005	0.2	0.075	0.005
0	0	0.00892857	0.005	0.2	0.075	0.005
0	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.0625	0.005
0.00571429	0	0.00892857	0.005	0.2	0.0625	0.005
0.00571429	0	0.00892857	0.005	0.2	0.05	0.005
0.00571429	0	0.00892857	0.005	0.2	0.05	0.005
0.00571429	0	0.00892857	0.005	0.1	0.075	0.005
0.00571429	0	0.00892857	0.005	0.1	0.075	0.005
0.00571429	0	0.00892857	0.005	0.2	0.075	0.005
0.00571429	0	0.00446429	0.005	0.2	0.075	0.005
0.00571429	0	0.0113636	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.0025
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.075	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.025	0.005
0.00571429	0	0.0227273	0.005	0.2	0.0375	0.005
0.00571429	0	0.0227273	0.005	0.1	0.05	0.005
0.00571429	0	0.0227273	0.005	0.1	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.0375	0.005
0.00571429	0	0.0227273	0.005	0.2	0.0125	0.005
0.00571429	0	0.0227273	0.005	0.1	0.025	0.005
0.00571429	0	0.0227273	0.005	0.1	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.0375	0.005
0.00571429	0	0.0227273	0.005	0.2	0.0375	0.005
0.00571429	0	0.0227273	0.005	0.1	0.0375	0.005
0.00571429	0	0.0227273	0.005	0.1	0.0375	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.0793103	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.0375	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.0375	0.005
0.00571429	0.158621	0.0227273	0.005	0.1	0.0375	0.005
0.00571429	0.158621	0.0227273	0.005	0.1	0.0375	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0227273	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0113636	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.00555556	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0.158621	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.2	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.1	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.1	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.2	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.1	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.1	0.0375	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.005
0.00571429	0	0.0111111	0.005	0.2	0.05	0.0025
0.00571429	0	0.0111111	0	0.2	0.05	0.0025
0.00571429	0	0.0111111	0	0.2	0.05	0.005
0.00571429	0	0.0111111	0.01	0.2	0.05	0.005
0.00571429	0	0.0111111	0.01	0.2	0.0375	0.005
0.00571429	0	0.0111111	0.01	0.2	0.0375	0.005
0.00571429	0	0.0111111	0.01	0.1	0.0375	0.005
0.00571429	0	0.0111111	0.01	0.075	0.0375	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.05	0.005
0.00571429	0	0.0111111	0.01	0.15	0.0375	0.005
0.00571429	0	0.0111111	0.01	0.15	0.0375	0.005
0.00571429	0	0.0111111	0.01	0.15	0.0375	0.005
0.00285714	0	0.0111111	0.01	0	0.0375	0.005
0.04	0	0.0111111	0.01	0	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.05	0.005
0.08	0	0.0111111	0.01	0.05	0.025	0.005
0.08	0	0.0111111	0.01	0.05	0.0125	0.005
0.08	0	0.00555556	0.01	0.05	0.0375	0.005
0.08	0	0.0454545	0.01	0.025	0.05	0.005
0.08	0	0.0909091	0.01	0.025	0.05	0.005
0.08	0	0.0909091	0.01	0.05	0.05	0.005
0.08	0	0.0909091	0.01	0.05	0.05	0.005
0.04	0	0.0909091	0.01	0.05	0.05	0.005
0.00285714	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.05	0.005
0.00571429	0	0.0909091	0.01	0.05	0.025	0.005
0.00571429	0	0.0909091	0.01	0.05	0.025	0.005
0.00571429	0	0.0909091	0.01	0.025	0.05	0.005
0.00571429	0	0.0454545	0.01	0.025	0.05	0.005
0.00571429	0	0.0108696	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005
0.00571429	0	0.0217391	0.01	0.05	0.05	0.0025
0.00571429	0	0.0217391	0.01	0.05	0.05	0.0025
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.0375	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.0125	0.005247255
0.00571429	0	0.0217391	0.01	0.025	0.025	0.005247255
0.00571429	0	0.0217391	0.01	0.025	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
0.00571429	0	0.0217391	0.01	0.05	0.05	0.005247255
